card_no,总交易次数,总金额,欺诈次数,可疑次数,唯一商户,唯一地区,唯一设备,欺诈率,风险等级,平均间隔小时,最小间隔分钟,最大交易间隔,间隔变异系数,金额波动率
6222026882074066,6,1359.79,0,0,6,4,6,0.0,低,463.31433333333337,15904.433333333334,750.0591666666667,0.4079328565320604,1.6084026515849394
6222026884882440,5,851.6700000000001,0,0,5,3,5,0.0,低,872.0235416666667,37713.51666666666,1408.425,0.4134206794225808,1.3581065823067426
6222026923206003,7,3035.59,0,0,6,6,7,0.0,低,445.34365740740736,627.0666666666666,1378.9541666666667,1.2109425860388607,1.4744721297770762
6222026923301988,9,2354.8,0,0,9,7,9,0.0,低,377.51440972222224,4623.916666666667,876.6311111111111,0.8237847595100158,1.1115480779668467
6222026924716023,16,10378.92,0,2,16,7,16,0.0,低,201.15907407407406,453.31666666666666,581.8466666666667,0.8194087575008291,2.277310811539292
6222026928691380,10,4698.1900000000005,0,0,10,6,10,0.0,低,343.4852469135802,153.25,897.6472222222222,0.9632476177589131,1.5048849921469418
6222027010379415,11,8131.92,0,0,11,6,11,0.0,低,260.2171666666667,329.40000000000003,623.2683333333333,0.7490903977995155,1.3451915366182914
6222027045593274,8,5711.34,0,0,8,6,8,0.0,低,343.48753968253965,7817.083333333334,749.0263888888888,0.7271514568610012,2.349527475781994
6222027049001493,16,4551.5599999999995,0,1,14,8,16,0.0,低,228.14557407407406,1231.75,958.9563888888889,1.128978990899942,1.4507444090369006
6222027099469983,10,6172.969999999999,0,0,10,7,9,0.0,低,313.4476851851852,135.23333333333335,1116.3702777777778,1.1149475044881918,1.269889926466928
6222027114223633,11,3779.25,0,0,8,7,11,0.0,低,284.1085,3542.5499999999997,525.4002777777778,0.5148335207763808,2.2188161608314116
6222027146318035,8,4622.15,0,0,7,7,8,0.0,低,492.66214285714284,3249.4166666666665,1070.955,0.799396372398475,1.3498599308627632
6222027161404428,10,1951.01,0,0,9,7,10,0.0,低,355.8428395061728,2042.2166666666667,1115.2308333333333,1.0796775440197492,2.0078634950141163
6222027166868574,12,7085.26,0,0,12,5,12,0.0,低,298.147398989899,1840.1333333333334,549.6363888888889,0.625403573867304,1.7566891859085452
6222027249213370,11,11171.390000000001,0,0,10,7,11,0.0,低,306.0344166666667,784.4833333333333,769.7861111111112,0.7454109656855077,2.913552538656599
6222027271954644,10,2263.24,0,0,10,5,9,0.0,低,379.000987654321,4119.916666666666,1045.5397222222223,0.8356340760341393,1.3977730436257172
6222027292076361,9,12995.0,0,0,9,7,9,0.0,低,384.47444444444443,2866.516666666667,989.9263888888889,0.9266212336937176,2.495233211175466
6222027333678472,8,1747.96,0,0,7,5,8,0.0,低,363.04373015873017,2115.6499999999996,1106.7175,0.9396035713269236,1.9692299104538407
6222027380780055,10,3981.25,0,0,9,6,10,0.0,低,305.4583024691358,1568.2833333333333,992.7775,1.2435078732518854,0.9568090850106757
6222027393195616,6,3184.65,0,0,6,4,6,0.0,低,392.53777777777776,9059.25,533.4122222222222,0.4075353597180443,1.6252564005564598
6222027418301077,17,9021.4,0,0,15,9,17,0.0,低,204.29630208333333,77.06666666666666,585.8855555555556,0.9035296774843906,1.3504175248224735
6222027462972995,12,7019.299999999999,0,0,11,9,12,0.0,低,256.3657575757576,1491.55,646.6872222222222,0.893215770308428,1.6318710110639203
6222027483366056,16,9268.45,0,0,13,9,16,0.0,低,193.4657777777778,891.8333333333334,572.8383333333334,1.0431350615968191,1.802662105182993
6222027517938612,8,3270.24,0,0,7,7,8,0.0,低,339.4612698412698,2521.8666666666663,767.8280555555556,0.8781542633530031,1.157148538151944
6222027519578899,8,3953.3300000000004,0,0,8,6,8,0.0,低,380.406746031746,3035.116666666667,1020.1586111111111,1.140286736118669,1.715240543258869
6222027533932947,7,2581.26,0,0,7,5,7,0.0,低,434.5387962962963,2984.9833333333336,1201.6125,0.9312667254224293,1.1270604587327233
6222027540301973,2,577.14,0,0,2,2,2,0.0,低,1829.2955555555557,109757.73333333334,1829.2955555555557,,
6222021422701550,9,5982.29,0,0,8,7,9,0.0,低,384.2351388888889,3623.066666666667,916.1983333333334,0.7427070478231969,1.101709882002769
6222027597996327,10,4359.5,0,0,9,5,10,0.0,低,320.1967592592593,1642.1333333333334,1582.9433333333334,1.4990567034587767,1.2321928963193478
6222027625464411,11,3940.58,0,0,8,6,11,0.0,低,298.14391666666666,2905.85,586.8338888888889,0.4992903281978835,1.9183440560395795
6222027635473142,5,4627.12,0,0,5,4,5,0.0,低,632.2698611111111,16079.183333333332,871.7577777777777,0.4494660823023184,1.7647648042336734
6222027648059419,11,6547.54,0,1,11,8,11,0.0,低,326.188,1453.1166666666668,1191.9183333333333,1.095877093842615,1.5051822405104816
6222027665963761,15,3064.22,0,1,12,5,14,0.0,低,244.6752777777778,555.7333333333333,527.1825,0.6422036097886284,1.6979336097357203
6222021470939445,5,1794.19,0,0,4,4,5,0.0,低,473.3590277777778,673.85,908.4127777777778,0.7744812098686613,0.9949046779792816
6222027805745017,11,8983.42,0,0,9,6,11,0.0,低,302.42038888888885,606.4833333333333,1465.2044444444443,1.4373293882563667,2.1342836839318537
6222027825844140,12,7323.47,0,0,12,7,12,0.0,低,308.3699494949495,887.15,746.2291666666666,0.8563662938060574,1.4091967615520753
6222027852415525,9,2595.4799999999996,0,0,8,6,9,0.0,低,376.62892361111113,143.0,1114.1205555555555,1.1296563747867598,1.923649613955393
6222027887950851,5,483.28999999999996,0,0,5,4,5,0.0,低,747.3415277777779,25193.649999999998,1289.4505555555556,0.5379181347237586,1.3244633164881527
6222028033702319,11,4233.11,0,0,9,6,11,0.0,低,351.6241111111111,696.75,876.3427777777778,0.9663459780333051,1.0485871757638514
6222028047877267,9,1824.42,0,0,8,7,8,0.0,低,354.7216666666667,1061.8,927.5333333333333,0.8076697840237442,1.3671245317443927
6222028055556030,11,2680.53,0,0,11,5,11,0.0,低,358.8876111111111,1069.6666666666667,782.3125,0.92920935186187,1.4060117568856139
6222028086172302,8,1740.49,0,0,7,6,8,0.0,低,445.87071428571426,30.650000000000002,1710.8583333333333,1.3620796132375053,0.895602947588716
6222028106906538,12,3294.2,0,1,11,7,11,0.0,低,292.72050505050504,5465.3,580.6558333333334,0.504602160467864,1.1093663429135798
6222028110054933,13,6328.16,0,0,12,7,13,0.0,低,260.0322685185185,854.5833333333334,733.4841666666666,0.7817460381875267,2.2069705564515094
6222028168204967,7,1704.75,0,0,6,4,7,0.0,低,578.1877777777778,3806.116666666667,1083.2811111111112,0.6495362673368307,0.7818666755938842
6222028184602688,12,5145.67,0,0,11,9,12,0.0,低,277.6354292929293,578.8333333333334,1018.9458333333333,1.037096904809588,2.82665491831765
6222028235363119,9,5215.51,0,0,8,6,9,0.0,低,295.08989583333334,2215.583333333333,756.6686111111111,0.923949805293401,1.3815259897309682
6222028285786023,10,2505.81,0,0,10,6,10,0.0,低,374.61898148148146,2476.3166666666666,1178.1461111111112,1.1789280232685122,1.2187800112723106
6222028293453178,10,2711.66,0,0,10,7,10,0.0,低,295.62641975308645,2106.5333333333333,837.1525,0.9680469929607767,0.6606992828306699
6222029155819200,11,3281.56,0,0,9,9,11,0.0,低,284.3578611111111,104.43333333333334,961.5633333333334,1.095336781897804,1.589007136363779
6222028316648259,8,6264.08,0,0,7,5,8,0.0,低,432.904007936508,3908.3,1138.7191666666668,0.9063267949615607,0.9754940545519685
6222028339176912,7,3538.81,0,0,6,5,7,0.0,低,504.64324074074074,12194.566666666666,1209.9430555555555,0.8164173702340446,2.1695261797279657
6222028370987661,12,3653.77,0,1,12,8,12,0.0,低,315.9457828282828,2233.3166666666666,561.1630555555555,0.5831200038226436,1.1600484801389623
6222028377088167,15,5076.43,0,0,13,9,15,0.0,低,238.93083333333334,476.9666666666667,694.2252777777778,0.9139660238735702,0.9198649472371495
6222028380507338,10,3154.85,0,0,10,6,10,0.0,低,383.78675925925927,2022.15,1351.47,1.2936777713573855,0.8511887821075002
6222028429141456,13,13555.470000000001,0,0,12,8,13,0.0,低,276.2414351851852,518.2833333333333,982.5983333333334,1.0490262206898577,0.986507939912603
6222028478529823,8,4092.65,0,0,7,5,7,0.0,低,396.669126984127,2599.55,1340.193611111111,1.081884266982756,1.3446350385191284
6222028507497883,8,1644.99,0,1,7,6,8,0.0,低,394.62857142857143,3181.1499999999996,791.7088888888889,0.6451592467762155,2.293942823177963
6222028531118333,9,2756.1800000000003,0,0,9,6,9,0.0,低,374.2060069444444,4234.9,1139.4288888888889,0.9433594657122533,1.5102649692785308
6222028588769565,13,4018.82,0,0,11,7,13,0.0,低,269.78777777777776,131.35,687.0419444444444,0.8645902278686004,0.9845670882230724
6222028612747444,7,4728.39,0,0,6,5,7,0.0,低,439.04898148148146,9232.216666666667,915.52,0.77564813509701,1.5096198343050247
6222028664882079,14,6847.29,0,0,13,8,14,0.0,低,193.22290598290598,1097.0666666666666,667.1238888888889,0.9532353716658988,1.1112777054427816
6222021965067727,8,4261.83,0,0,7,5,8,0.0,低,370.0724206349206,482.1833333333333,966.9958333333333,0.846279192273674,0.9567791321405839
6222028763140509,9,2044.5900000000001,0,1,9,5,8,0.0,低,250.6798263888889,952.9333333333333,658.31,0.8567138952834606,1.6112112160326313
6222028826851692,7,3966.4399999999996,0,0,7,7,7,0.0,低,593.9456018518518,5497.583333333333,1707.0211111111112,1.0839008330689581,0.9457749143932037
6222028854238082,9,5836.49,0,0,7,5,9,0.0,低,404.2307638888889,509.54999999999995,1078.846388888889,0.9778542548205894,1.2654122000831194
6222028868054898,10,4005.28,0,1,10,6,10,0.0,低,391.63385802469134,1936.7166666666667,981.1066666666667,0.7350154359695739,1.3170709032990207
6222028879525611,9,1767.17,0,1,8,5,8,0.0,低,420.71125,325.73333333333335,1726.4291666666666,1.3662721605000743,0.8141995295645666
6222028934927891,6,5909.19,0,1,6,4,6,0.0,低,593.8754444444445,10719.666666666666,989.9713888888889,0.5377494621370505,1.710634014644137
6222028943866829,9,4529.2,0,0,9,7,9,0.0,低,344.25461805555557,1522.25,954.0691666666667,0.9103603296884382,1.4157731131668807
6222028982597239,15,7133.0,0,0,14,10,15,0.0,低,246.61551587301588,649.1666666666666,1019.8991666666667,1.2006887319140114,1.641171534215726
6222028987073217,6,6498.59,0,0,6,4,6,0.0,低,311.2613888888889,3773.8833333333337,704.7502777777778,0.8298380328138046,1.5819280440900374
6222028995970241,9,1755.6200000000001,0,0,8,6,9,0.0,低,403.02569444444447,1656.0833333333333,1277.615,0.939276638421312,0.8355281662516524
6222029080621072,9,8458.85,0,0,8,5,9,0.0,低,345.6594097222222,852.3499999999999,987.6697222222223,0.9157417077248385,1.4297623446479062
6222029123612497,21,6001.43,0,0,18,10,21,0.0,低,178.8204861111111,1501.1833333333332,498.75194444444446,0.6681138027004662,2.9655960253815685
6222029673185158,13,5290.54,0,0,10,7,11,0.0,低,258.18597222222223,1930.2166666666667,1134.3766666666668,1.2583099582627593,0.8523048109739064
6222029677466102,10,2510.3999999999996,0,0,9,7,10,0.0,低,360.73253086419754,4936.116666666667,979.0530555555556,0.7796111687956402,1.3497168287302832
6222029691572571,13,6042.68,0,0,12,7,13,0.0,低,281.605,176.65,1103.733888888889,1.0787835207488359,2.041301936418928
6222029697354961,10,14065.210000000001,0,0,9,6,10,0.0,低,299.6667901234568,912.7166666666667,1534.5516666666667,1.609869084326425,2.0885360213043285
6222029703905715,8,2346.92,0,0,8,4,8,0.0,低,449.8879365079365,4073.483333333333,1374.0780555555555,1.0706021263280017,1.2331948795564687
6222029786748825,11,11946.11,0,1,11,5,11,0.0,低,307.7126666666667,830.7,964.3194444444445,0.9526082328304804,2.0159949392726557
6222029805620900,5,3243.4300000000003,0,0,4,4,5,0.0,低,750.6765972222222,20932.11666666667,1701.1177777777777,0.8484294149513824,1.4870670683412273
6222029807209816,11,4874.46,0,0,10,7,11,0.0,低,355.71119444444446,515.7833333333333,1757.548888888889,1.4688067742590016,2.144743151152101
6222029894264595,8,1887.98,0,0,8,5,8,0.0,低,401.6069444444444,911.3833333333333,1132.783888888889,1.2099910142029213,1.9710206665801424
6222029894847574,10,2062.53,0,0,10,7,10,0.0,低,308.531975308642,467.53333333333336,722.57,0.860234825721176,1.6501412479340536
6222029904586976,10,2399.92,0,1,9,6,10,0.0,低,350.80160493827157,1860.1,821.615,0.9676683149097537,2.3183153883440135
6222029916336966,5,1415.04,0,0,5,4,5,0.0,低,383.4573611111111,610.3,792.0727777777778,0.8343044806378476,1.71548251638902
6222029922723063,12,9008.11,0,0,10,8,12,0.0,低,319.11964646464645,876.8666666666667,848.3575,0.8471999220152594,0.99172842257266
6222029957813353,8,4088.9300000000003,0,0,7,6,7,0.0,低,428.0653571428571,7069.633333333333,1610.808611111111,1.2470011610693028,2.46120808606532
6222029963334018,10,2342.46,0,0,10,6,9,0.0,低,272.3670987654321,2524.65,680.365,0.8432699480292425,0.9321611679684155
6222021041531046,14,9971.58,0,0,13,8,14,0.0,低,263.1588461538462,2508.05,672.2861111111112,0.7560181552654912,1.2605003800873122
6222021519709079,12,14393.89,0,0,12,7,12,0.0,低,242.8974494949495,2259.0833333333335,733.4497222222222,0.9354489173346795,1.159655424847688
6222021546696950,9,2946.9,0,1,9,7,9,0.0,低,420.4530555555556,2388.4333333333334,1913.0116666666668,1.5452520224967565,1.2783656050043437
6222021547374338,9,7341.76,0,0,9,6,8,0.0,低,220.19194444444446,2397.4500000000003,520.5508333333333,0.7788579729649685,1.0753700110034303
6222021594312071,13,5843.22,0,0,13,6,13,0.0,低,265.99467592592595,4260.8166666666675,771.1877777777778,0.8897726046535704,1.119518408425456
6222021654477195,14,2736.36,0,0,14,9,14,0.0,低,222.65666666666664,326.26666666666665,550.3794444444444,0.8672930859486916,1.250001318331512
6222021664847319,13,10847.67,0,0,12,9,13,0.0,低,244.33738425925927,213.21666666666667,997.4544444444444,1.2230137849655576,2.05842568082191
6222021667779376,10,2169.16,0,0,9,8,10,0.0,低,361.59444444444443,4016.4833333333336,833.9875,0.6333036107955302,0.9376841064751222
6222021676168421,4,1282.3,0,1,4,4,4,0.0,低,1050.279074074074,36699.899999999994,1622.973611111111,0.4939786451862475,1.5481432504237072
6222021798112150,8,3221.82,0,0,6,6,8,0.0,低,369.36015873015873,2729.5,1122.4172222222223,1.0281841970406191,1.1948055950735048
6222021817804383,16,5929.780000000001,0,0,12,8,16,0.0,低,236.87059259259257,679.1666666666666,795.3291666666667,0.8658375316322052,1.2326288799794654
6222021855256552,11,6376.21,0,0,11,9,11,0.0,低,352.18502777777775,6569.1,998.4108333333334,0.7870229417323611,1.035424205939693
6222029285415473,10,3291.37,0,0,9,6,10,0.0,低,387.19756172839504,2147.3,1329.3836111111111,1.1281724691328578,1.1144857459962403
6222021945826486,13,5292.68,0,0,12,8,13,0.0,低,177.96243055555556,756.25,668.7691666666667,0.9845562518531568,1.1475708718255004
6222021955345537,12,2265.5499999999997,0,1,9,6,12,0.0,低,297.8811616161616,2894.05,1258.3783333333333,1.1217475619640285,1.7732766585249788
6222021958682846,9,6468.79,0,0,9,6,9,0.0,低,425.1714236111111,6008.5,766.3747222222222,0.56540083641264,2.515988830884656
6222021083651970,8,4055.46,0,0,6,6,8,0.0,低,375.07206349206353,5242.5,640.4466666666667,0.5265837728857297,1.19912446676587
