txn_id,card_no,cardholder_name,id_card,phone,txn_amount,currency,merchant_id,merchant_name,mcc,txn_type,channel,country,province,city,device_id,ip,pos_entry_mode,installment,cashback,risk_score,rule_hit,manual_review,manual_result,auth_code,issuer_bank,acquirer_bank,terminal_id,fraud_label,label_source
T000020242510,622202******7319,蒋*凯,3204**********3827,191****5413,1715.12,CNY,M355709,滴滴出行,5541,消费,POS,中国,浙江省,杭州,1c2e0d1ec7fecc27,69be96801680f8c3,CONTACTLESS,6.0,,27,,否,,199954,浦发银行,收单行C,TERM713499,0,unknown
T000020243207,622202******2787,朱*峰,1935**********6255,173****8154,391.94,CNY,M497399,京东商城,5999,消费,POS,中国,湖北省,上海,bea8ffc9df9fa4b7,79540e7e5b7592b6,ECOM,,,28,,否,,560674,中国银行,收单行B,TERM275584,0,unknown
T000020241332,622202******9419,王*海,3876**********6927,174****4092,155.95,CNY,M383201,优衣库,5814,消费,MOBILE,中国,湖北省,广州,1ae22643b393c6cd,900287a09b8adb9b,CHIP,,,2,,否,,622732,建设银行,收单行B,TERM560524,0,unknown
T000020240912,622202******4809,韩*亮,1248**********5656,187****8144,2328.38,CNY,M841666,中国石化,4511,消费,ECOM,中国,福建省,武汉,cf329828f339a610,c944e3777bbd42f5,ECOM,,,92,"R002,R003",是,确认欺诈,393586,农业银行,收单行C,TERM691040,1,chargeback
T000020242603,622202******4140,褚*晨,4973**********1226,155****7245,97.43,CNY,M606983,天猫超市,4511,消费,QR,中国,上海市,北京,39bda7a9da9c46a9,0fc0fc16f06d8b12,CONTACTLESS,,3.01,2,,否,,575790,交通银行,收单行C,TERM427376,0,unknown
T000020240888,622202******5136,金*民,3194**********9046,188****8586,969.28,CNY,M611233,去哪儿,5814,消费,POS,中国,江苏省,上海,9ab9752ca2391b5c,3951972f83f3b307,CHIP,,,22,,否,,313426,工商银行,收单行B,TERM105490,0,unknown
T000020241295,622202******7357,陈*龙,1826**********7402,187****0652,288.48,CNY,M110644,肯德基,5411,消费,APP,中国,福建省,深圳,d2b686c385a17801,0ee785101f441d36,CONTACTLESS,,9.87,1,,否,,229084,交通银行,收单行B,TERM175090,0,unknown
T000020241869,622202******8563,姜*杰,2993**********7039,153****9998,474.73,CNY,M392477,麦当劳,5999,取现,ECOM,中国,上海市,成都,146c7877d541b965,f3bc7577032694aa,CHIP,,,20,R002,否,,164545,中国银行,收单行C,TERM873248,2,rule
T000020241697,622202******7824,施*阳,5143**********4113,159****0694,438.66,CNY,M800646,滴滴出行,5411,消费,ECOM,中国,河南省,上海,858b45384919d771,013a3b72b78484d6,CONTACTLESS,,2.17,8,,否,,328138,交通银行,收单行C,TERM613810,0,unknown
T000020241910,622202******7661,褚*杰,2789**********6454,137****9613,1398.22,CNY,M835244,优衣库,4511,消费,ECOM,中国,福建省,深圳,defeb0075ba49159,9f3f6281d861cec8,MAG,,,56,,是,可疑待确认,222236,中信银行,银联,TERM292721,2,manual
T000020242451,622202******7962,郑*健,2504**********8310,136****2522,51.74,CNY,M260422,美团外卖,4111,消费,ECOM,中国,江苏省,武汉,1224057b620760dc,f5791efa48cb8c33,CHIP,,0.82,30,,否,,307998,工商银行,银联,TERM249241,0,unknown
T000020240672,622202******6056,何*兵,1395**********3328,193****4356,7.06,CNY,M965845,优衣库,5211,消费,APP,中国,浙江省,杭州,c41045d5ac7ee946,6cc94e37b4bcb203,CHIP,,0.19,7,,否,,100716,交通银行,收单行B,TERM945619,0,unknown
T000020243369,622202******1677,王*飞,3509**********4169,174****8866,102.97,CNY,M497399,优衣库,5411,消费,POS,中国,广东省,武汉,2de90ff1ac058599,11ce19d807c9b635,CONTACTLESS,,1.08,25,,否,,596370,招商银行,银联,TERM918073,0,unknown
T000020243102,622202******7883,孙*兵,1465**********3546,177****3910,363.42,CNY,M353080,中国石化,5814,消费,QR,中国,广东省,南京,0369b19021a80f0e,a7bd9be0917e3e43,CHIP,,,16,,否,,606774,中信银行,银联,TERM758441,0,unknown
T000020241651,622202******9593,曹*林,6215**********2768,191****8720,125.01,CNY,M392477,海澜之家,5311,消费,ECOM,中国,福建省,深圳,f4b27d3fba13425e,1c2ad91dae36225b,CONTACTLESS,,,9,,否,,540466,农业银行,收单行B,TERM302006,0,unknown
T000020241979,622202******3283,孔*兵,5743**********4011,153****1687,807.6,CNY,M456871,微信支付,4511,预授权,POS,中国,河南省,南京,a3d9f2e20960d551,1c16cec8f72faafb,CONTACTLESS,,,30,,否,,873799,招商银行,收单行B,TERM812894,0,unknown
T000020243120,622202******6552,魏*平,4237**********2586,178****5768,364.47,CNY,M855053,华润万家,4511,消费,MOBILE,中国,北京市,武汉,05311b6cef4dcf69,5c18ebcd17d1babd,MANUAL,,,0,,否,,445729,中国银行,收单行B,TERM903855,0,unknown
T000020242415,622202******7727,严*辉,5239**********3471,154****8004,144.7,CNY,M189771,天猫超市,5311,消费,ECOM,中国,浙江省,武汉,f4b27d3fba13425e,775dbd5bdff26a1b,CONTACTLESS,12.0,,30,,否,,625334,招商银行,收单行A,TERM983831,0,unknown
T000020240684,622202******8333,褚*晨,2761**********3120,195****4083,162.75,CNY,M383201,星巴克,5311,消费,MOBILE,中国,湖北省,青岛,7058e32702534b3b,62506e23bcf37f1b,MAG,3.0,,24,,否,,437864,中国银行,收单行A,TERM809621,0,unknown
T000020242596,622202******0294,华*浩,3424**********7388,157****3268,483.94,CNY,M300337,屈臣氏,5691,取现,POS,中国,福建省,广州,e86a6169674eef9e,1500754b6d1916f8,CONTACTLESS,,,16,,否,,310666,招商银行,收单行B,TERM504919,0,unknown
T000020241657,622202******7800,孙*峰,4953**********7558,186****7277,719.87,CNY,M189771,去哪儿,4511,消费,POS,中国,湖北省,成都,384f1640accf3639,2d17f0a492a4e9c1,CHIP,12.0,,30,,否,,398610,建设银行,收单行B,TERM768066,0,unknown
T000020241866,622202******1885,严*鹏,6507**********1446,193****1356,67.22,USD,M355709,中国石化,4111,消费,ECOM,中国,上海市,成都,ccfa38a9b635fb06,4e684182f8f7e07a,CONTACTLESS,,3.24,4,,否,,941860,中国银行,收单行C,TERM690501,0,unknown
T000020241594,622202******6971,孔*杰,3127**********5694,135****0050,815.43,CNY,M556641,星巴克,5691,消费,APP,中国,江苏省,广州,1ea47d9d71f492cf,eacf9a9d065a0518,ECOM,,,15,,否,,691019,交通银行,收单行C,TERM568208,0,unknown
T000020243596,622202******6552,卫*鹏,5108**********2944,192****4130,203.98,CNY,M869440,京东商城,5411,消费,ECOM,中国,河南省,深圳,9471e604fce6a180,85866a548a09b113,MANUAL,,,4,,否,,605777,交通银行,收单行B,TERM845215,0,unknown
T000020241950,622202******3178,许*平,3875**********6414,174****9738,483.25,USD,M971084,美团外卖,5311,预授权,MOBILE,中国,浙江省,深圳,9d222466a6ec57ac,3b892c3e3d5358a2,CONTACTLESS,,,0,,否,,901922,中信银行,收单行C,TERM204587,0,unknown
T000020242877,622202******9079,何*华,6573**********6080,191****7320,6189.16,CNY,M725113,肯德基,5311,消费,POS,中国,福建省,南京,fcd5aba9ec7ab6be,119f0364e9cdd883,CONTACTLESS,,,22,,否,,162797,招商银行,银联,TERM909155,0,unknown
T000020241022,622202******3063,陶*泽,2428**********4909,181****6326,497.33,CNY,M641722,支付宝,4511,消费,APP,中国,四川省,成都,4f470f4fe700a864,7e28eb887ac5c40b,MAG,,16.58,0,,否,,301821,招商银行,收单行C,TERM242827,0,unknown
T000020243308,622202******3247,褚*阳,1375**********4757,138****1377,185.92,CNY,M912270,华润万家,5999,消费,POS,中国,福建省,北京,ecc6232afae96694,12c4d78e236f8fff,CHIP,,3.84,10,,否,,189567,交通银行,收单行B,TERM290719,0,unknown
T000020242137,622202******6823,许*峰,4702**********6339,195****6994,1157.71,CNY,M697530,滴滴出行,5812,转账,QR,中国,北京市,成都,1edceedf4bde00b7,660c6229e0aa4207,CHIP,,9.11,5,,否,,943397,招商银行,收单行C,TERM730599,0,unknown
T000020242099,622202******8042,杨*晨,6118**********8549,159****5585,64.25,CNY,M472060,肯德基,5812,消费,POS,中国,浙江省,广州,2704925bd7ea0f90,a283611fe51d2bd5,MAG,,0.64,20,R002,否,,295413,交通银行,银联,TERM703333,2,rule
T000020241054,622202******7338,周*鹏,4736**********9315,189****9392,378.11,CNY,M936587,天猫超市,5691,消费,APP,中国,河南省,成都,24b85b481daa97f1,4cfde91bb52f0d55,ECOM,,,19,,否,,305509,农业银行,收单行A,TERM745485,0,unknown
T000020242991,622202******6056,尤*国,5023**********4440,139****8001,1201.49,CNY,M260422,肯德基,5691,消费,QR,中国,河南省,郑州,455665e303e8fede,beb57b6ee8f18246,MANUAL,,52.09,4,,否,,978514,中信银行,收单行C,TERM638312,0,unknown
T000020240638,622202******7883,褚*亮,6088**********5706,174****2391,126.19,CNY,M965845,拼多多,4511,消费,ECOM,中国,北京市,青岛,1f5b1a5010ec4773,9873bfb90dfbfe6b,MAG,12.0,5.28,30,,否,,926236,中信银行,收单行B,TERM885386,0,unknown
T000020242460,622202******6735,褚*海,3019**********6236,171****9370,52.62,CNY,M290672,海澜之家,5691,消费,APP,中国,河南省,武汉,03ad5abe54084586,442c797435ae26bb,CONTACTLESS,,,16,,否,,822667,招商银行,银联,TERM438649,0,unknown
T000020242019,622202******0294,孔*龙,5720**********1607,189****9312,460.41,CNY,M606983,微信支付,5211,消费,MOBILE,中国,山东省,深圳,1afa810f41da5e32,814aba184bbd571a,MAG,,,4,,否,,990093,浦发银行,收单行C,TERM956529,0,unknown
T000020241671,622202******3431,卫*华,2882**********8198,156****0067,84.64,CNY,M284692,微信支付,5311,取现,ECOM,中国,河南省,成都,e47d1485ad128172,cf4c4315986436e3,CHIP,,3.61,26,,否,,407771,浦发银行,收单行A,TERM208137,0,unknown
T000020240654,622202******5391,施*亮,1564**********6432,182****7100,2233.72,CNY,M290672,支付宝,5541,消费,QR,中国,山东省,郑州,7173c6a9d42faa00,9c6977bb6cd799ed,MANUAL,,,7,,否,,823975,农业银行,收单行C,TERM125755,0,unknown
T000020241106,622202******7836,沈*浩,3822**********1524,184****3059,1449.36,CNY,M370902,优衣库,5812,消费,POS,中国,广东省,北京,8ac25b4be022b64e,a0f887de2a1a90b4,ECOM,,,10,,否,,842703,交通银行,收单行A,TERM341801,0,unknown
T000020242988,622202******9481,孔*俊,2048**********9746,179****9335,230.45,CNY,M992288,滴滴出行,5812,消费,APP,中国,福建省,广州,8238ad297b7eb65b,154ea67b54c3b474,CONTACTLESS,6.0,10.04,8,,否,,661870,建设银行,收单行C,TERM737081,0,unknown
T000020240818,622202******6823,许*海,2936**********3942,198****4701,10031.16,CNY,M682144,星巴克,5814,消费,QR,中国,福建省,武汉,755cb7791cfbd902,f888678e3c41a43b,CHIP,,,25,,否,,387075,招商银行,收单行A,TERM831952,0,unknown
T000020243432,622202******6063,李*俊,5463**********3279,191****9283,825.73,CNY,M618317,饿了么,5691,消费,QR,中国,广东省,武汉,7ed103a335ddbdba,1d11904dd3f644a7,MAG,,37.52,25,,否,,981054,浦发银行,收单行A,TERM448472,0,unknown
T000020242769,622202******8565,施*东,2177**********2735,178****5857,114.24,CNY,M612311,中国石油,5211,转账,QR,中国,上海市,杭州,684d47e089d38b3d,d60dc99fa0c7cc13,ECOM,,2.87,19,,否,,146623,浦发银行,银联,TERM214155,0,unknown
T000020242184,622202******2497,严*健,3791**********2910,136****5674,1178.13,CNY,M322423,滴滴出行,5812,消费,POS,中国,广东省,上海,99e18291060e8db7,af88d300d89d2f85,CONTACTLESS,,19.53,1,,否,,779791,工商银行,收单行C,TERM713838,0,unknown
T000020241185,622202******1046,曹*民,3994**********7697,195****1565,2730.18,CNY,M389688,支付宝,4511,消费,QR,中国,上海市,深圳,d700aaac0a46a1a9,dbfb5b0d8c72338b,MAG,,,22,,否,,479170,工商银行,收单行A,TERM532832,0,unknown
T000020240746,622202******1973,卫*平,4695**********3525,189****1285,138.17,CNY,M841666,星巴克,5541,转账,ECOM,中国,上海市,郑州,9bc51bf95bd65205,af8488d3b92bdae0,CONTACTLESS,,5.66,15,,否,,155074,农业银行,银联,TERM518114,0,unknown
T000020242732,622202******6063,尤*亮,6321**********9696,153****0937,608.96,CNY,M739979,麦当劳,5814,消费,POS,中国,北京市,南京,f4b27d3fba13425e,5f10116d394cf64c,MAG,,28.58,24,,是,真实交易,126953,农业银行,收单行A,TERM306228,0,manual
T000020240940,622202******2544,何*超,4063**********2099,137****3563,134.32,CNY,M745830,屈臣氏,5812,消费,QR,中国,上海市,成都,c976ae9e31610d17,351560950bdc0911,MAG,3.0,,27,,否,,551880,招商银行,银联,TERM573210,0,unknown
T000020242436,622202******3333,朱*俊,5613**********4012,182****1068,2393.49,CNY,M260422,海澜之家,5812,消费,QR,中国,广东省,深圳,04767d7febebab92,d3b35c7dddbd8b48,CHIP,12.0,62.16,8,,否,,898039,工商银行,银联,TERM113160,0,unknown
T000020242317,622202******1081,赵*泽,5999**********9185,134****0559,318.27,CNY,M725113,麦当劳,5311,消费,QR,中国,福建省,武汉,f366129a35baf279,88edeb91f988c134,ECOM,,,4,,否,,506629,农业银行,收单行A,TERM184484,0,unknown
T000020242064,622202******7491,严*杰,3500**********2232,191****6116,170.15,CNY,M697530,天猫超市,5999,消费,QR,中国,广东省,深圳,a4b533c40953753a,61de7b2572d1ebe9,MANUAL,,,17,,否,,696144,中国银行,收单行B,TERM134604,0,unknown
T000020241297,622202******6480,张*民,6215**********6176,173****5344,7014.71,CNY,M606983,滴滴出行,5691,消费,MOBILE,中国,湖北省,成都,0500b5a2c2a6207c,6e5a6e38db52ba58,MANUAL,,,82,"R002,R003",是,确认欺诈,372816,中信银行,收单行C,TERM717276,1,chargeback
T000020242763,622202******7444,周*民,4749**********5010,174****4000,441.14,CNY,M383201,麦当劳,5691,消费,POS,中国,湖北省,北京,88eaa23f88044214,c5455161a9f70c37,CONTACTLESS,,,28,,否,,915363,交通银行,收单行A,TERM681819,0,unknown
T000020241783,622202******3333,陶*杰,3465**********7413,188****1059,32.53,CNY,M869440,天猫超市,5999,消费,APP,中国,湖北省,郑州,efcfd2158be5555e,04ca455499d36d32,CHIP,,,11,,否,,114577,建设银行,银联,TERM464761,0,unknown
T000020241002,622202******8574,何*凯,3974**********4782,187****2853,2186.48,CNY,M611233,京东商城,4511,消费,APP,中国,湖北省,武汉,f4b27d3fba13425e,93ba22c6a5384f74,CHIP,,,6,,否,,499476,工商银行,银联,TERM557485,0,unknown
T000020242580,622202******1072,陶*鹏,2573**********5441,197****0035,50.62,CNY,M355709,饿了么,4511,消费,QR,中国,山东省,杭州,94d4ab4ecc9dc04c,08d364b9c53fd7df,MAG,,,8,,否,,612333,中国银行,收单行A,TERM366519,0,unknown
T000020242839,622202******7665,魏*晨,3178**********9306,186****4402,1340.56,CNY,M472060,沃尔玛,5812,消费,QR,中国,北京市,郑州,5652a647b16db63b,e79ae218b9d6136f,CONTACTLESS,12.0,,13,,否,,664153,建设银行,收单行C,TERM997588,0,unknown
T000020241710,622202******4331,蒋*民,2338**********2265,183****4147,930.35,CNY,M866536,海澜之家,5691,消费,POS,中国,浙江省,郑州,930a1a0be5633b6d,9b63c85861460ee8,ECOM,,30.42,12,,否,,902315,中国银行,银联,TERM884989,0,unknown
T000020243434,622202******7962,金*龙,5957**********4245,195****8149,319.56,CNY,M992288,优衣库,5311,消费,MOBILE,中国,广东省,青岛,505314b9fdc173a3,8b5b0045a202f3a7,MAG,,,12,,否,,265815,工商银行,收单行B,TERM768399,0,unknown
T000020242337,622202******8494,蒋*峰,4952**********4866,173****9467,67.45,CNY,M725113,中国石化,4111,消费,MOBILE,中国,江苏省,上海,36e684472d11e27e,5f5841581b32d767,ECOM,6.0,,15,,否,,900015,浦发银行,银联,TERM137306,0,unknown
T000020241417,622202******9785,秦*凯,5852**********9246,186****7101,404.47,CNY,M357420,京东商城,5541,消费,ECOM,中国,上海市,广州,a8aa6292076d175e,5bc46809e13ff234,CONTACTLESS,,,18,,否,,259872,中信银行,收单行C,TERM793520,0,unknown
T000020240875,622202******8487,姜*博,6161**********5322,178****9938,572.21,HKD,M697530,屈臣氏,5541,取现,MOBILE,中国,上海市,深圳,329c79d43e15f0bb,42f1d9ac5e642578,MANUAL,,6.18,15,,否,,958271,浦发银行,收单行B,TERM611333,0,unknown
T000020242773,622202******7907,曹*平,2336**********7280,196****8441,32.34,CNY,M800646,京东商城,4511,消费,QR,中国,北京市,南京,99e18291060e8db7,dc3ba8804d907ba9,MAG,,,22,,否,,768897,浦发银行,收单行B,TERM838236,0,unknown
T000020242826,622202******1408,吴*东,3631**********9730,182****9457,92.91,CNY,M381433,去哪儿,5691,预授权,QR,中国,福建省,上海,7058e32702534b3b,ac1865d94d56e0ec,ECOM,,,13,,否,,729831,工商银行,收单行C,TERM792021,0,unknown
T000020242894,622202******0865,王*东,3366**********8252,198****6848,702.59,CNY,M110644,海澜之家,5411,消费,QR,中国,河南省,北京,9921aba53599469f,ab294ca6b19b34bf,MANUAL,24.0,,18,,是,真实交易,733912,招商银行,收单行B,TERM326164,0,manual
T000020243515,622202******7338,蒋*博,4229**********8058,188****1968,381.59,CNY,M556641,屈臣氏,4111,消费,QR,中国,北京市,杭州,79a3d985cc933acf,0cd4049779ab4215,MANUAL,6.0,,8,,否,,172525,农业银行,收单行C,TERM515822,0,unknown
T000020243124,622202******6748,吕*兵,2519**********8775,177****3018,427.33,CNY,M618317,美团外卖,4111,消费,POS,中国,河南省,南京,1b111d5964808446,1d2f3fa284c7a560,CONTACTLESS,12.0,,55,,是,可疑待确认,207065,中信银行,银联,TERM528300,2,manual
T000020243156,622202******3761,朱*泽,6329**********3683,186****9600,880.55,HKD,M841666,华润万家,5411,消费,ECOM,中国,上海市,上海,c976ae9e31610d17,011af015bb7f5c0f,ECOM,,,22,,否,,375777,农业银行,收单行B,TERM669082,0,unknown
T000020243014,622202******3063,何*俊,1315**********4148,137****5198,25.17,CNY,M353080,星巴克,4111,取现,APP,中国,湖北省,青岛,1ae22643b393c6cd,5e9c5751f398016e,CHIP,,,18,,否,,749330,招商银行,收单行C,TERM740893,0,unknown
T000020243398,622202******3119,卫*兵,6220**********7018,172****6661,399.71,CNY,M855053,携程旅行,4111,消费,POS,中国,山东省,上海,e86a6169674eef9e,6a376257853da5d5,ECOM,,,4,,否,,574595,招商银行,收单行C,TERM989280,0,unknown
T000020241916,622202******7213,许*民,5533**********8302,187****5662,6038.91,CNY,M835244,华润万家,4111,消费,ECOM,中国,广东省,南京,03ad5abe54084586,2745a18ab495196d,MANUAL,,248.05,20,,否,,278808,招商银行,收单行C,TERM896633,0,unknown
T000020241293,622202******6327,吕*峰,4044**********2048,198****8092,829.53,CNY,M611233,沃尔玛,4111,消费,APP,中国,浙江省,武汉,0094422884129e2b,92ae6b2d03d17f92,CHIP,,,5,,否,,862268,中国银行,收单行B,TERM878986,0,unknown
T000020242329,622202******3119,严*国,5493**********6651,135****3787,337.26,CNY,M641722,美团外卖,4511,消费,POS,中国,上海市,北京,43a9a1fc55755ea6,ee59931e003def68,CONTACTLESS,,,9,,否,,495029,招商银行,收单行B,TERM350343,0,unknown
T000020243083,622202******1943,秦*林,3243**********5246,132****6313,65.29,CNY,M452737,支付宝,5812,消费,ECOM,中国,四川省,成都,41cff3a4825a2313,f3399fc01c6797e6,CHIP,,,14,,否,,679379,中信银行,银联,TERM311595,0,unknown
T000020243285,622202******1077,吴*浩,4772**********3971,185****7791,488.15,CNY,M965845,麦当劳,5999,消费,POS,中国,湖北省,青岛,34d3ea74f95a4eb1,db94c89a883bac10,CHIP,24.0,,12,,否,,844185,农业银行,银联,TERM535324,0,unknown
T000020242253,622202******1077,孙*飞,2669**********3600,154****9121,96.77,EUR,M886931,海澜之家,4111,转账,MOBILE,中国,山东省,北京,c976ae9e31610d17,b1fa1daaa8d6e394,ECOM,,,21,,否,,938891,浦发银行,收单行C,TERM902177,0,unknown
T000020241980,622202******0342,陈*民,2135**********3149,139****0665,56.17,CNY,M947458,华润万家,5691,取现,POS,中国,江苏省,郑州,fed03ea837dc2281,de048962c7d9af85,MAG,,1.27,8,,否,,205839,工商银行,收单行B,TERM719625,0,unknown
T000020240642,622202******2544,陶*鹏,5387**********7887,175****4364,601.28,CNY,M572700,星巴克,5311,消费,ECOM,中国,江苏省,北京,f65ba79519a29378,89c40b603213bf85,MAG,24.0,,29,,否,,233533,中国银行,收单行A,TERM892911,0,unknown
T000020242990,622202******5677,姜*阳,6150**********3900,173****8162,77.93,CNY,M452737,饿了么,4111,预授权,ECOM,中国,浙江省,杭州,a95b40d2529e255e,271b38ba0a363a72,MANUAL,12.0,2.85,19,,否,,485002,浦发银行,收单行B,TERM589497,0,unknown
T000020241833,622202******9983,王*浩,2466**********7492,136****1269,321.93,CNY,M353080,美团外卖,5411,消费,APP,中国,四川省,青岛,79abe5285fd92501,e22596f1a15a6a10,CHIP,,,8,,否,,172817,中信银行,收单行B,TERM894545,0,unknown
T000020241321,622202******3073,华*勇,1432**********6006,179****1931,352.52,HKD,M841666,天猫超市,4511,消费,MOBILE,中国,河南省,郑州,ad11b15851e02afa,37b23934f53767e4,MAG,3.0,8.07,27,,否,,393983,农业银行,收单行B,TERM694694,0,unknown
T000020241988,622202******9200,孙*俊,5182**********3336,194****9774,433.69,CNY,M993085,天猫超市,4111,消费,QR,中国,江苏省,上海,d35a295ad9835d66,38d4af31e06db36e,MANUAL,,,9,,否,,928659,工商银行,收单行B,TERM486065,0,unknown
T000020241623,622202******6459,沈*凯,6281**********2663,135****3803,220.76,CNY,M190872,美团外卖,5812,消费,ECOM,中国,广东省,北京,2f34c6e8e284d0b0,a096860edcfb2355,MAG,12.0,3.53,28,,否,,449273,中国银行,银联,TERM369053,0,unknown
T000020243290,622202******5391,郑*飞,3938**********5983,199****4422,184.99,CNY,M190872,支付宝,5814,消费,POS,中国,江苏省,上海,59e342ce62d76f67,4d94eafc8803bd09,ECOM,,6.27,14,,否,,301944,中国银行,收单行B,TERM823790,0,unknown
T000020243177,622202******0795,杨*阳,5497**********9307,171****1012,300.39,CNY,M641722,屈臣氏,5999,消费,ECOM,中国,北京市,郑州,39831b05079eb5f1,adbf89f2df58349e,CONTACTLESS,6.0,,7,,否,,499612,工商银行,收单行A,TERM150000,0,unknown
T000020240751,622202******8042,吴*泽,3086**********4163,138****3901,124.1,CNY,M647091,滴滴出行,5691,消费,ECOM,中国,山东省,杭州,71ead34f50f26015,8a5491c59ddeeae9,MANUAL,12.0,2.11,15,,否,,454123,工商银行,银联,TERM223928,0,unknown
T000020241544,622202******8042,卫*阳,6089**********4355,156****9673,310.74,CNY,M355709,天猫超市,4111,消费,ECOM,中国,四川省,上海,a6294fb9d5b14bf7,2c9aca4f97aaaac2,MANUAL,,,26,,否,,939280,建设银行,银联,TERM145317,0,unknown
T000020241712,622202******6973,杨*晨,4110**********9187,181****6202,323.73,CNY,M992288,沃尔玛,5812,消费,POS,中国,浙江省,广州,88eaa23f88044214,1c6d1df1a4a33e75,ECOM,,,2,,否,,189101,中信银行,银联,TERM798806,0,unknown
T000020242725,622202******5611,冯*海,2918**********9057,157****3354,525.14,CNY,M357420,肯德基,5411,消费,MOBILE,中国,福建省,郑州,6cf4bff2d60ca1b6,40e1516750c3c2d3,CHIP,12.0,,9,R002,否,,189560,中国银行,收单行A,TERM334835,2,rule
T000020242100,622202******6538,许*民,5422**********4235,134****8526,118.19,CNY,M721254,去哪儿,5411,消费,POS,中国,山东省,杭州,ba7a9c7890936138,855f59a3fa93fde2,CONTACTLESS,,0.45,17,,否,,960839,浦发银行,收单行C,TERM305505,0,unknown
T000020240655,622202******7118,郑*泽,5844**********5919,139****0526,120.18,CNY,M782054,京东商城,5999,消费,POS,中国,江苏省,成都,40e3a49f328d63be,cb16e680d959070c,MAG,,,15,,否,,547080,中信银行,收单行B,TERM936507,0,unknown
T000020243436,622202******7195,陈*泽,3824**********2596,182****6288,43.23,CNY,M526170,麦当劳,5211,消费,ECOM,中国,浙江省,杭州,d92a902be430b118,50b62ccb2ea944c8,CHIP,,,22,,否,,953467,招商银行,收单行A,TERM524175,0,unknown
T000020240632,622202******1456,曹*俊,1865**********3589,185****0451,1425.45,CNY,M472060,去哪儿,5999,消费,ECOM,中国,福建省,杭州,2eb81dcaed27424f,1b4019d3e7f37a73,CONTACTLESS,24.0,26.41,7,,否,,688933,建设银行,收单行C,TERM353480,0,unknown
T000020241552,622202******5325,朱*东,1229**********6248,182****0065,998.8,CNY,M971084,携程旅行,5691,预授权,ECOM,中国,江苏省,南京,d5061de942077d09,191ee0d5686116a7,MAG,24.0,,40,,否,,789593,浦发银行,收单行A,TERM227172,0,unknown
T000020242325,622202******8586,许*亮,2380**********9780,171****1691,453.3,CNY,M947458,滴滴出行,5812,消费,POS,中国,江苏省,上海,f31309da105577d6,e4023821a4fce918,MANUAL,6.0,13.33,2,R004,否,,249599,中信银行,收单行B,TERM654834,0,unknown
T000020242254,622202******6003,孙*民,5963**********6473,155****6212,167.09,CNY,M456871,去哪儿,5311,消费,ECOM,中国,江苏省,上海,f064761fbd509ced,13dde85356036b7f,CONTACTLESS,,,15,,否,,553459,农业银行,收单行C,TERM621662,0,unknown
T000020243447,622202******3222,吕*辉,6302**********8849,176****6053,44.51,CNY,M782054,京东商城,5211,消费,MOBILE,中国,江苏省,深圳,223736f5ccdce0af,0b0741a5b77f963c,CONTACTLESS,,,4,,否,,509554,浦发银行,收单行A,TERM447663,0,unknown
T000020242652,622202******4898,杨*平,6239**********4055,172****1120,103.09,CNY,M739979,滴滴出行,4511,消费,ECOM,中国,江苏省,杭州,31b7a8b5cdd3a476,fa2f65e46c94696b,CONTACTLESS,,4.89,13,,否,,199208,招商银行,收单行B,TERM108239,0,unknown
T000020240947,622202******8094,曹*辉,5852**********9943,182****7324,232.6,CNY,M947458,海澜之家,5999,消费,ECOM,中国,北京市,广州,fa78e0657942bbae,4983d0ddaf15d39d,MANUAL,3.0,,18,,否,,201191,交通银行,收单行C,TERM166183,0,unknown
T000020242455,622202******2554,尤*俊,5449**********1623,185****7428,360.26,CNY,M992288,支付宝,5999,预授权,ECOM,中国,北京市,成都,47acf4ae0801e431,a39d1cdb64da4603,MAG,,0.85,8,,否,,965254,工商银行,收单行C,TERM850630,0,unknown
T000020242031,622202******4018,孔*亮,2742**********6109,197****1673,166.79,CNY,M800646,天猫超市,4111,消费,POS,中国,浙江省,郑州,e960dc19952a1fa8,a0526cfad6e62669,ECOM,,6.93,5,,否,,436305,招商银行,收单行C,TERM526807,0,unknown
T000020240963,622202******9593,韩*凯,1569**********5033,198****1634,13.9,CNY,M800646,麦当劳,4511,消费,APP,中国,浙江省,郑州,a3d9f2e20960d551,444f056e4daf8d87,CONTACTLESS,,0.57,12,,否,,495451,招商银行,收单行B,TERM956397,0,unknown
T000020242501,622202******9376,沈*杰,4630**********3232,153****0505,547.49,CNY,M782054,饿了么,5814,消费,APP,中国,浙江省,青岛,223736f5ccdce0af,58fd49f4d1ba25e2,MANUAL,,7.08,21,,否,,388021,农业银行,收单行B,TERM105643,0,unknown
T000020241117,622202******3633,吕*峰,4461**********2661,196****5229,894.52,CNY,M745830,天猫超市,5211,消费,ECOM,中国,广东省,成都,2704925bd7ea0f90,8d0903c33a90073f,MAG,3.0,,29,,否,,845763,建设银行,银联,TERM376477,0,unknown
T000020242072,622202******7195,华*鹏,5913**********9185,138****8256,280.2,CNY,M971084,支付宝,5211,消费,QR,中国,河南省,郑州,505314b9fdc173a3,d6065abfa680b75e,MANUAL,,12.02,30,,否,,862062,工商银行,收单行C,TERM511562,0,unknown
